高管姓名,性别,年龄,股票代码,职位,:LABEL,PersonId:ID
张乃蛇,男,53,002360,董事,人,1002135
樊尚斌,男,48,002360,董事,人,1002136
郑俊卿,男,53,002360,董事,人,1002137
张建华,女,64,002360,独立董事,人,1002138
张晓东,男,63,002360,独立董事,人,1002139
李玉敏,男,60,002360,独立董事,人,1002140
邵晓明,男,60,900929,"董事长,董事",人,1002141
张谦,男,50,900929,"副董事长,董事",人,1002142
包磊,男,48,900929,"副董事长,董事",人,1002143
陈璘,男,44,900929,董事,人,1002144
尹嫣红,女,49,900929,董事,人,1002145
张珏,女,35,900929,董事,人,1002146
顾中宪,女,64,900929,独立董事,人,1002147
李大沛,男,64,900929,独立董事,人,1002148
张帆,女,54,900929,独立董事,人,1002149
王伟修,男,68,300308,"董事长,董事",人,1002150
刘圣,男,47,300308,董事,人,1002151
王晓东,男,42,300308,董事,人,1002152
赵贵宾,男,48,300308,董事,人,1002153
李泉生,男,55,300308,董事,人,1002154
战淑萍,女,62,300308,独立董事,人,1002155
田轩,男,40,300308,独立董事,人,1002156
陈大同,男,63,300308,独立董事,人,1002157
李保平,男,54,601015,"董事长,董事",人,1002158
吉忠民,男,57,601015,董事,人,1002159
张林兴,男,47,601015,董事,人,1002160
刘芬燕,女,48,601015,董事,人,1002161
段飞,男,56,601015,董事,人,1002162
石慧娟,女,53,601015,董事,人,1002163
崔丕江,男,66,601015,独立董事,人,1002164
陶树生,男,57,601015,独立董事,人,1002165
乔桂霞,女,66,601015,独立董事,人,1002166
黄欣,男,56,200986,"董事长,董事",人,1002167
任小平,男,46,200986,"副董事长,董事",人,1002168
杨卫星,男,48,200986,董事,人,1002169
洪军,男,59,200986,董事,人,1002170
叶蒙,男,50,200986,董事,人,1002171
张强,男,44,200986,董事,人,1002172
张文京,男,51,200986,独立董事,人,1002173
李军,男,46,200986,独立董事,人,1002174
许长龙,男,56,200986,独立董事,人,1002175
陈虹,男,57,600741,"董事长,董事",人,1002176
陈志鑫,男,59,600741,"副董事长,董事",人,1002177
张海涛,男,59,600741,董事,人,1002178
张维炯,男,64,600741,董事,人,1002179
朱荣恩,男,64,600741,董事,人,1002180
邵瑞庆,男,59,600741,独立董事,人,1002181
尹燕德,男,56,600741,独立董事,人,1002182
张军,男,55,600741,独立董事,人,1002183
钟立欣,男,55,600741,职工董事,人,1002184
由守谊,男,57,002675,"董事长,董事",人,1002185
齐东绮,男,64,002675,董事,人,1002186
李明起,男,52,002675,董事,人,1002187
吕永祥,男,69,002675,独立董事,人,1002188
叶祖光,男,71,002675,独立董事,人,1002189
刘永,男,50,600311,"董事长,董事",人,1002190
辛永清,男,42,600311,董事,人,1002191
李清华,男,46,600311,董事,人,1002192
张兴成,男,31,600311,董事,人,1002193
常红军,男,49,600311,独立董事,人,1002194
党琳,女,43,600311,独立董事,人,1002195
马军,男,46,600311,独立董事,人,1002196
刘百宽,男,57,002225,"董事长,董事",人,1002197
史道明,男,51,002225,董事,人,1002198
马文鹏,男,50,002225,董事,人,1002199
刘国威,男,47,002225,董事,人,1002200
郑化轸,男,67,002225,董事,人,1002201
王广鹏,男,46,002225,独立董事,人,1002202
叶国田,男,60,002225,独立董事,人,1002203
徐殿利,男,69,002225,独立董事,人,1002204
林盛昌,男,51,000536,"董事长,董事",人,1002205
卢文胜,男,50,000536,"副董事长,董事",人,1002206
陈伟,男,45,000536,董事,人,1002207
吴俊钦,女,40,000536,董事,人,1002208
罗妙成,女,57,000536,独立董事,人,1002209
陈国伟,男,56,000536,独立董事,人,1002210
暴福锁,男,67,000536,独立董事,人,1002211
郑学军,男,56,000536,独立董事,人,1002212
吴怡,女,48,000536,独立董事,人,1002213
郑新芝,男,63,000536,独立董事,人,1002214
黄自伟,男,72,300099,"董事长,董事",人,1002215
黄屹峰,男,45,300099,"副董事长,董事",人,1002216
李巍屹,男,49,300099,董事,人,1002217
赵志刚,男,47,300099,董事,人,1002218
王晶华,女,70,300099,董事,人,1002219
李巍岩,男,51,300099,董事,人,1002220
王同孝,男,65,300099,独立董事,人,1002221
江霞,女,53,300099,独立董事,人,1002222
马训波,男,50,300099,独立董事,人,1002223
崔红松,男,49,600595,"董事长,董事",人,1002224
张松江,男,54,600595,董事,人,1002225
马文超,男,48,600595,董事,人,1002226
司兴华,男,43,600595,董事,人,1002227
薄光利,男,52,600595,董事,人,1002228
贺怀钦,男,55,600595,董事,人,1002229
彭雪峰,男,56,600595,独立董事,人,1002230
吴溪,男,41,600595,独立董事,人,1002231
梁亮,男,39,600595,独立董事,人,1002232
傅梅城,男,61,300133,"董事长,董事",人,1002233
赵依芳,女,59,300133,董事,人,1002234
金骞,男,44,300133,董事,人,1002235
吴凡,男,33,300133,董事,人,1002236
沈梦晖,男,39,300133,独立董事,人,1002237
程惠芳,女,65,300133,独立董事,人,1002238
王川,男,49,300133,独立董事,人,1002239
储晓明,男,56,000166,"董事长,董事",人,1002240
冯戎,男,56,000166,"副董事长,董事",人,1002241
陈亮,男,50,000166,董事,人,1002242
屈艳萍,女,52,000166,董事,人,1002243
王洪刚,男,43,000166,董事,人,1002244
陈建民,男,55,000166,董事,人,1002245
叶梅,女,52,000166,独立董事,人,1002246
黄丹涵,女,69,000166,独立董事,人,1002247
谢荣,男,66,000166,独立董事,人,1002248
吴胜波,男,52,600983,"董事长,董事",人,1002249
雍凤山,男,50,600983,"副董事长,董事",人,1002250
艾小明,男,45,600983,董事,人,1002251
杨仁标,男,53,600983,董事,人,1002252
Deborah Vaughn,女,,600983,董事,人,1002253
袁飞,男,42,600983,董事,人,1002254
侯松容,男,50,600983,董事,人,1002255
吕巍,男,54,600983,董事,人,1002256
吴侃,男,46,600983,董事,人,1002257
孙素明,女,56,600983,独立董事,人,1002258
周学民,男,53,600983,独立董事,人,1002259
蔡志刚,男,50,600983,独立董事,人,1002260
盛伟立,男,68,600983,独立董事,人,1002261
张镇平,男,57,600829,"董事长,董事",人,1002262
孟晓东,男,46,600829,"副董事长,董事",人,1002263
朱卫东,男,,600829,董事,人,1002264
顾从峰,男,,600829,董事,人,1002265
于印忠,男,,600829,董事,人,1002266
郑友信,男,,600829,董事,人,1002267
王锦霞,女,64,600829,独立董事,人,1002268
彭彦敏,男,,600829,独立董事,人,1002269
鞠宏毅,男,,600829,独立董事,人,1002270
黄纪湘,男,58,000920,"董事长,董事",人,1002271
蔡志奇,男,50,000920,董事,人,1002272
张万军,男,53,000920,董事,人,1002273
王立明,男,48,000920,独立董事,人,1002274
蔡东,男,46,000920,独立董事,人,1002275
吴宏亮,男,48,300426,"董事长,董事",人,1002276
李兰天,男,37,300426,董事,人,1002277
郑敏鹏,男,40,300426,董事,人,1002278
赵健,男,49,300426,董事,人,1002279
王新,男,52,300426,独立董事,人,1002280
邬永东,男,38,300426,独立董事,人,1002281
许朋乐,男,70,300426,独立董事,人,1002282
吴一坚,男,58,600080,"董事长,董事",人,1002283
张梅,女,48,600080,董事,人,1002284
秦川,男,55,600080,董事,人,1002285
付小莉,女,43,600080,董事,人,1002286
牛晓涛,男,43,600080,独立董事,人,1002287
郭凌,女,55,600080,独立董事,人,1002288
黄丽琼,女,47,600080,独立董事,人,1002289
郭启寅,男,68,300076,"董事长,董事",人,1002290
陈云华,女,55,300076,董事,人,1002291
黄健,男,48,300076,董事,人,1002292
郭震,男,33,300076,董事,人,1002293
毛雪琴,女,49,300076,董事,人,1002294
顾涛,男,38,300076,董事,人,1002295
厉明,男,55,300076,独立董事,人,1002296
秦霆镐,男,63,300076,独立董事,人,1002297
曹中,男,63,300076,独立董事,人,1002298
杨国富,男,58,000023,"董事长,董事",人,1002299
展海波,男,51,000023,董事,人,1002300
李新建,男,46,000023,董事,人,1002301
姜洪文,男,49,000023,董事,人,1002302
程汉涛,男,52,000023,独立董事,人,1002303
梁融,男,37,000023,独立董事,人,1002304
沈险峰,男,49,000023,独立董事,人,1002305
刘长有,男,52,000023,职工董事,人,1002306
卞志航,男,49,600203,"董事长,董事",人,1002307
温春旺,男,54,600203,董事,人,1002308
陈震东,男,50,600203,董事,人,1002309
王武,男,52,600203,董事,人,1002310
洪俊毅,男,47,600203,董事,人,1002311
罗元清,男,50,600203,独立董事,人,1002312
李晖,男,55,600203,独立董事,人,1002313
檀少雄,男,55,600203,独立董事,人,1002314
张晓辰,男,30,002337,"董事长,董事",人,1002315
史航,男,50,002337,董事,人,1002316
韩子森,男,55,002337,董事,人,1002317
郭卫锋,男,39,002337,独立董事,人,1002318
张梅,女,48,002337,独立董事,人,1002319
祁玉民,男,59,600653,"董事长,董事",人,1002320
池冶,男,55,600653,董事,人,1002321
翟锋,男,51,600653,董事,人,1002322
沈毅,男,55,600653,董事,人,1002323
叶正华,男,51,600653,董事,人,1002324
张巍,男,45,600653,董事,人,1002325
钱祖明,男,56,600653,董事,人,1002326
张伏波,男,56,600653,独立董事,人,1002327
沈佳云,男,53,600653,独立董事,人,1002328
严旋,男,56,600653,独立董事,人,1002329
姚荣涛,男,69,600653,独立董事,人,1002330
罗永忠,男,49,002272,"董事长,董事",人,1002331
钟海晖,男,30,002272,董事,人,1002332
罗丽华,女,53,002272,董事,人,1002333
钟利钢,男,53,002272,董事,人,1002334
付晓非,男,46,002272,董事,人,1002335
王平,男,48,002272,董事,人,1002336
姚刚,男,42,002272,独立董事,人,1002337
殷占武,男,53,002272,独立董事,人,1002338
王运陈,男,34,002272,独立董事,人,1002339
范红卫,女,51,600346,"董事长,董事",人,1002340
李峰,男,39,600346,董事,人,1002341
柳敦雷,男,46,600346,董事,人,1002342
龚滔,男,38,600346,董事,人,1002343
傅元略,男,65,600346,独立董事,人,1002344
程隆棣,男,59,600346,独立董事,人,1002345
李力,男,63,600346,独立董事,人,1002346
尹宏伟,男,34,002622,"董事长,董事",人,1002347
马正学,男,40,002622,董事,人,1002348
刘丹,女,41,002622,董事,人,1002349
李勇,男,37,002622,董事,人,1002350
普峰,男,32,002622,独立董事,人,1002351
韩光,女,39,002622,独立董事,人,1002352
于雷,男,42,002622,独立董事,人,1002353
周斌,男,51,600716,"董事长,董事",人,1002354
王烈,男,54,600716,董事,人,1002355
林海涛,男,42,600716,董事,人,1002356
张利军,男,42,600716,独立董事,人,1002357
姜宁,男,61,600716,独立董事,人,1002358
徐小琴,女,63,600716,独立董事,人,1002359
周黎明,男,54,601107,"董事长,执行董事",人,1002360
郑海军,男,59,601107,"副董事长,董事",人,1002361
甘勇义,男,54,601107,"副董事长,执行董事",人,1002362
罗茂泉,男,52,601107,执行董事,人,1002363
唐勇,男,53,601107,董事,人,1002364
王栓铭,男,58,601107,董事,人,1002365
黄斌,男,50,601107,董事,人,1002366
倪士林,男,51,601107,董事,人,1002367
孙会璧,男,73,601107,独立董事,人,1002368
刘莉娜,女,60,601107,独立董事,人,1002369
郭元晞,男,68,601107,独立董事,人,1002370
余海宗,男,54,601107,独立董事,人,1002371
汪浩,女,50,600852,"董事长,董事",人,1002372
陈璞,男,55,600852,董事,人,1002373
赵健,男,55,600852,董事,人,1002374
张富贵,男,42,600852,董事,人,1002375
杨旸,女,44,600852,董事,人,1002376
龙江,男,45,600852,董事,人,1002377
魏伟,男,57,600852,董事,人,1002378
薛亮,男,55,600501,"董事长,董事",人,1002379
文树梁,男,47,600501,董事,人,1002380
徐微陵,男,56,600501,董事,人,1002381
梁江,男,43,600501,董事,人,1002382
袁勇,男,41,600501,董事,人,1002383
李曙春,男,48,600501,董事,人,1002384
卢光武,男,50,600501,独立董事,人,1002385
魏景芬,男,55,600501,独立董事,人,1002386
肖建华,男,52,600501,独立董事,人,1002387
肖永明,男,54,000408,"董事长,董事",人,1002388
曹邦俊,男,74,000408,"副董事长,董事",人,1002389
肖瑶,男,28,000408,董事,人,1002390
吴卫东,男,42,000408,董事,人,1002391
郑钜夫,男,31,000408,董事,人,1002392
王聚宝,男,54,000408,董事,人,1002393
王卫国,男,67,000408,独立董事,人,1002394
亓昭英,女,54,000408,独立董事,人,1002395
姚焕然,男,60,000408,独立董事,人,1002396
郁霞秋,女,55,002435,"董事长,董事",人,1002397
邱其琴,男,54,002435,"副董事长,董事",人,1002398
卢斌,男,40,002435,董事,人,1002399
郁全和,男,77,002435,董事,人,1002400
黄忠和,男,46,002435,董事,人,1002401
杨仁贵,男,52,002435,董事,人,1002402
姚宁,男,44,002435,独立董事,人,1002403
詹智玲,女,55,002435,独立董事,人,1002404
林洪生,女,69,002435,独立董事,人,1002405
张建功,男,50,600151,"董事长,董事",人,1002406
闵斌,男,46,600151,"副董事长,董事",人,1002407
瞿建华,男,58,600151,"副董事长,董事",人,1002408
吴昊,男,45,600151,董事,人,1002409
钱晔东,男,43,600151,董事,人,1002410
王戎,男,37,600151,董事,人,1002411
邓传洲,男,50,600151,独立董事,人,1002412
刘运宏,男,42,600151,独立董事,人,1002413
沈文忠,男,50,600151,独立董事,人,1002414
陈惠劼,男,50,000058,"董事长,董事",人,1002415
刘志军,男,50,000058,董事,人,1002416
张光柳,男,56,000058,董事,人,1002417
徐腊平,男,40,000058,董事,人,1002418
张良,男,47,000058,董事,人,1002419
李罗力,男,71,000058,独立董事,人,1002420
范值清,男,69,000058,独立董事,人,1002421
宋萍萍,女,51,000058,独立董事,人,1002422
薛向东,男,59,002065,"董事长,董事",人,1002423
吕波,男,55,002065,"副董事长,董事",人,1002424
杨健,男,50,002065,董事,人,1002425
李建国,男,49,002065,董事,人,1002426
徐德力,男,44,002065,董事,人,1002427
郑晓清,女,47,002065,董事,人,1002428
林中,男,57,002065,独立董事,人,1002429
范玉顺,男,56,002065,独立董事,人,1002430
李燕,女,61,002065,独立董事,人,1002431
栾大龙,男,54,002065,独立董事,人,1002432
谢宏,男,53,002570,"董事长,董事",人,1002433
何晓华,女,50,002570,"副董事长,董事",人,1002434
鲍晨,女,44,002570,董事,人,1002435
李军,男,51,002570,董事,人,1002436
Johannes Gerardus Maria Priem,男,64,002570,董事,人,1002437
朱晓静,女,45,002570,董事,人,1002438
马涓,女,31,002570,独立董事,人,1002439
倪建林,男,47,002570,独立董事,人,1002440
汪祥耀,男,61,002570,独立董事,人,1002441
陈学东,男,54,600444,"董事长,董事",人,1002442
许强,男,56,600444,"副董事长,董事",人,1002443
钱俊,男,54,600444,"副董事长,董事",人,1002444
窦万波,男,55,600444,董事,人,1002445
刘志祥,男,41,600444,董事,人,1002446
陈晓红,女,40,600444,董事,人,1002447
钱元美,女,54,600444,董事,人,1002448
张本照,男,,600444,独立董事,人,1002449
张立权,男,81,600444,独立董事,人,1002450
贾鹏林,男,62,600444,独立董事,人,1002451
杨铁成,男,55,600444,独立董事,人,1002452
聂腾云,男,42,002120,"董事长,董事",人,1002453
陈立英,女,43,002120,"副董事长,董事",人,1002454
符勤,男,42,002120,董事,人,1002455
周柏根,男,53,002120,董事,人,1002456
赖世强,男,41,002120,董事,人,1002457
杨周龙,男,38,002120,董事,人,1002458
聂樟清,男,67,002120,董事,人,1002459
王红波,男,49,002120,董事,人,1002460
白涛,男,40,002120,董事,人,1002461
李忠智,男,49,002120,董事,人,1002462
楼光华,男,56,002120,独立董事,人,1002463
刘宇,男,41,002120,独立董事,人,1002464
张冠群,男,66,002120,独立董事,人,1002465
郭美珍,女,61,002120,独立董事,人,1002466
肖安华,男,52,002120,独立董事,人,1002467
肖志鸿,男,64,300148,"董事长,董事",人,1002468
袁雄贵,男,38,300148,"副董事长,董事",人,1002469
罗争玉,男,48,300148,董事,人,1002470
刘爱明,男,47,300148,独立董事,人,1002471
许中缘,男,43,300148,独立董事,人,1002472
林道藩,男,57,603268,"董事长,董事",人,1002473
曾文光,男,50,603268,董事,人,1002474
林秋兰,女,33,603268,董事,人,1002475
游沙,男,31,603268,董事,人,1002476
王丰,男,41,603268,独立董事,人,1002477
陈军,男,51,603268,独立董事,人,1002478
徐俊雄,男,45,603268,独立董事,人,1002479
王颂秋,男,55,600917,"董事长,董事",人,1002480
朱锂坤,男,52,600917,"副董事长,董事",人,1002481
王继武,男,55,600917,董事,人,1002482
黄涌生,男,50,600917,董事,人,1002483
吴灿光,男,54,600917,董事,人,1002484
李云鹏,男,54,600917,董事,人,1002485
刘福海,男,52,600917,董事,人,1002486
谭启平,男,54,600917,独立董事,人,1002487
