:START_ID,:END_ID,:TYPE
600023,10000015,belong_to
600027,10000015,belong_to
600028,10000015,belong_to
600029,10000015,belong_to
600033,10000015,belong_to
600048,10000015,belong_to
600060,10000015,belong_to
600062,10000015,belong_to
600066,10000015,belong_to
600104,10000015,belong_to
600170,10000015,belong_to
600177,10000015,belong_to
600299,10000015,belong_to
600312,10000015,belong_to
600350,10000015,belong_to
600377,10000015,belong_to
600398,10000015,belong_to
600449,10000015,belong_to
600500,10000015,belong_to
600511,10000015,belong_to
600548,10000015,belong_to
600578,10000015,belong_to
600585,10000015,belong_to
600598,10000015,belong_to
600612,10000015,belong_to
600642,10000015,belong_to
600657,10000015,belong_to
600660,10000015,belong_to
600741,10000015,belong_to
600795,10000015,belong_to
600826,10000015,belong_to
600875,10000015,belong_to
600886,10000015,belong_to
600887,10000015,belong_to
601006,10000015,belong_to
601088,10000015,belong_to
601111,10000015,belong_to
601158,10000015,belong_to
601186,10000015,belong_to
601369,10000015,belong_to
601390,10000015,belong_to
601566,10000015,belong_to
601618,10000015,belong_to
601668,10000015,belong_to
601669,10000015,belong_to
601688,10000015,belong_to
601700,10000015,belong_to
601800,10000015,belong_to
601898,10000015,belong_to
603001,10000015,belong_to
603188,10000015,belong_to
603198,10000015,belong_to
000063,10000016,belong_to
000070,10000016,belong_to
000586,10000016,belong_to
000801,10000016,belong_to
000836,10000016,belong_to
000988,10000016,belong_to
002089,10000016,belong_to
002281,10000016,belong_to
002309,10000016,belong_to
002491,10000016,belong_to
002792,10000016,belong_to
002897,10000016,belong_to
002902,10000016,belong_to
002929,10000016,belong_to
300252,10000016,belong_to
300265,10000016,belong_to
300292,10000016,belong_to
300308,10000016,belong_to
300394,10000016,belong_to
300395,10000016,belong_to
300398,10000016,belong_to
300408,10000016,belong_to
300502,10000016,belong_to
300504,10000016,belong_to
300548,10000016,belong_to
300565,10000016,belong_to
300570,10000016,belong_to
300620,10000016,belong_to
300698,10000016,belong_to
300710,10000016,belong_to
600105,10000016,belong_to
600260,10000016,belong_to
600345,10000016,belong_to
600487,10000016,belong_to
600498,10000016,belong_to
600522,10000016,belong_to
600703,10000016,belong_to
600804,10000016,belong_to
601869,10000016,belong_to
603042,10000016,belong_to
603083,10000016,belong_to
603118,10000016,belong_to
603618,10000016,belong_to
603688,10000016,belong_to
603690,10000016,belong_to
603803,10000016,belong_to
000525,10000017,belong_to
000553,10000017,belong_to
002004,10000017,belong_to
600141,10000017,belong_to
600389,10000017,belong_to
600486,10000017,belong_to
600596,10000017,belong_to
603077,10000017,belong_to
603599,10000017,belong_to
000429,10000018,belong_to
000498,10000018,belong_to
000548,10000018,belong_to
000755,10000018,belong_to
000828,10000018,belong_to
000885,10000018,belong_to
000886,10000018,belong_to
000900,10000018,belong_to
001965,10000018,belong_to
600012,10000018,belong_to
600020,10000018,belong_to
600033,10000018,belong_to
600035,10000018,belong_to
600106,10000018,belong_to
600269,10000018,belong_to
600350,10000018,belong_to
600368,10000018,belong_to
600377,10000018,belong_to
600548,10000018,belong_to
601107,10000018,belong_to
601188,10000018,belong_to
601518,10000018,belong_to
000612,10000019,belong_to
000758,10000019,belong_to
000807,10000019,belong_to
000933,10000019,belong_to
002128,10000019,belong_to
002160,10000019,belong_to
002182,10000019,belong_to
002333,10000019,belong_to
002379,10000019,belong_to
002501,10000019,belong_to
002532,10000019,belong_to
002540,10000019,belong_to
002578,10000019,belong_to
002806,10000019,belong_to
002824,10000019,belong_to
300328,10000019,belong_to
300337,10000019,belong_to
300489,10000019,belong_to
600219,10000019,belong_to
600595,10000019,belong_to
600673,10000019,belong_to
600768,10000019,belong_to
600888,10000019,belong_to
600890,10000019,belong_to
601388,10000019,belong_to
601600,10000019,belong_to
601677,10000019,belong_to
603876,10000019,belong_to
603937,10000019,belong_to
603978,10000019,belong_to
002167,10000020,belong_to
300285,10000020,belong_to
300408,10000020,belong_to
600226,10000020,belong_to
600392,10000020,belong_to
600552,10000020,belong_to
603663,10000020,belong_to
000069,10000021,belong_to
002717,10000021,belong_to
002780,10000021,belong_to
300027,10000021,belong_to
300144,10000021,belong_to
300178,10000021,belong_to
300756,10000021,belong_to
600258,10000021,belong_to
600593,10000021,belong_to
600706,10000021,belong_to
603729,10000021,belong_to
000002,10000022,belong_to
000063,10000022,belong_to
000333,10000022,belong_to
000513,10000022,belong_to
000538,10000022,belong_to
000651,10000022,belong_to
000725,10000022,belong_to
000858,10000022,belong_to
000895,10000022,belong_to
002008,10000022,belong_to
002236,10000022,belong_to
002241,10000022,belong_to
002415,10000022,belong_to
002456,10000022,belong_to
002475,10000022,belong_to
002507,10000022,belong_to
002508,10000022,belong_to
002572,10000022,belong_to
002597,10000022,belong_to
300136,10000022,belong_to
600009,10000022,belong_to
600011,10000022,belong_to
600018,10000022,belong_to
600019,10000022,belong_to
600036,10000022,belong_to
600048,10000022,belong_to
600104,10000022,belong_to
600196,10000022,belong_to
600276,10000022,belong_to
600309,10000022,belong_to
600436,10000022,belong_to
600486,10000022,belong_to
600487,10000022,belong_to
600518,10000022,belong_to
600519,10000022,belong_to
600585,10000022,belong_to
600660,10000022,belong_to
600690,10000022,belong_to
600703,10000022,belong_to
600741,10000022,belong_to
600887,10000022,belong_to
600900,10000022,belong_to
601012,10000022,belong_to
601088,10000022,belong_to
601111,10000022,belong_to
601318,10000022,belong_to
601398,10000022,belong_to
601668,10000022,belong_to
601933,10000022,belong_to
603288,10000022,belong_to
000040,10000023,belong_to
000069,10000023,belong_to
000402,10000023,belong_to
000615,10000023,belong_to
000638,10000023,belong_to
000897,10000023,belong_to
000965,10000023,belong_to
001979,10000023,belong_to
002146,10000023,belong_to
600149,10000023,belong_to
600266,10000023,belong_to
600322,10000023,belong_to
600340,10000023,belong_to
600376,10000023,belong_to
600606,10000023,belong_to
600890,10000023,belong_to
000045,10000024,belong_to
000050,10000024,belong_to
000100,10000024,belong_to
000413,10000024,belong_to
000536,10000024,belong_to
000725,10000024,belong_to
000810,10000024,belong_to
000973,10000024,belong_to
000990,10000024,belong_to
002008,10000024,belong_to
002036,10000024,belong_to
002217,10000024,belong_to
002326,10000024,belong_to
002341,10000024,belong_to
002384,10000024,belong_to
002387,10000024,belong_to
002426,10000024,belong_to
002450,10000024,belong_to
002456,10000024,belong_to
002585,10000024,belong_to
002600,10000024,belong_to
002618,10000024,belong_to
002635,10000024,belong_to
002643,10000024,belong_to
002845,10000024,belong_to
002870,10000024,belong_to
002876,10000024,belong_to
002885,10000024,belong_to
300037,10000024,belong_to
300057,10000024,belong_to
300088,10000024,belong_to
300097,10000024,belong_to
300128,10000024,belong_to
300131,10000024,belong_to
300134,10000024,belong_to
300256,10000024,belong_to
300263,10000024,belong_to
300305,10000024,belong_to
300327,10000024,belong_to
300346,10000024,belong_to
300395,10000024,belong_to
300400,10000024,belong_to
300410,10000024,belong_to
300429,10000024,belong_to
300481,10000024,belong_to
300545,10000024,belong_to
300566,10000024,belong_to
300567,10000024,belong_to
300666,10000024,belong_to
300686,10000024,belong_to
600206,10000024,belong_to
600330,10000024,belong_to
600458,10000024,belong_to
600460,10000024,belong_to
600510,10000024,belong_to
600552,10000024,belong_to
600666,10000024,belong_to
600707,10000024,belong_to
601208,10000024,belong_to
601958,10000024,belong_to
603773,10000024,belong_to
000001,10000025,belong_to
000002,10000025,belong_to
000027,10000025,belong_to
000028,10000025,belong_to
000039,10000025,belong_to
000050,10000025,belong_to
000060,10000025,belong_to
000063,10000025,belong_to
000066,10000025,belong_to
000069,10000025,belong_to
000100,10000025,belong_to
000157,10000025,belong_to
000166,10000025,belong_to
000333,10000025,belong_to
000338,10000025,belong_to
000401,10000025,belong_to
000402,10000025,belong_to
000413,10000025,belong_to
000418,10000025,belong_to
000423,10000025,belong_to
000425,10000025,belong_to
000513,10000025,belong_to
000538,10000025,belong_to
000559,10000025,belong_to
000568,10000025,belong_to
000581,10000025,belong_to
000596,10000025,belong_to
000598,10000025,belong_to
000623,10000025,belong_to
000625,10000025,belong_to
000627,10000025,belong_to
000630,10000025,belong_to
000651,10000025,belong_to
000656,10000025,belong_to
000661,10000025,belong_to
000671,10000025,belong_to
000681,10000025,belong_to
000686,10000025,belong_to
000709,10000025,belong_to
000725,10000025,belong_to
000728,10000025,belong_to
000729,10000025,belong_to
000732,10000025,belong_to
000738,10000025,belong_to
000750,10000025,belong_to
000768,10000025,belong_to
000776,10000025,belong_to
000778,10000025,belong_to
000783,10000025,belong_to
000786,10000025,belong_to
000826,10000025,belong_to
000830,10000025,belong_to
000839,10000025,belong_to
000858,10000025,belong_to
000860,10000025,belong_to
000876,10000025,belong_to
000883,10000025,belong_to
000887,10000025,belong_to
000895,10000025,belong_to
000898,10000025,belong_to
000932,10000025,belong_to
000937,10000025,belong_to
000938,10000025,belong_to
000960,10000025,belong_to
000961,10000025,belong_to
000963,10000025,belong_to
000975,10000025,belong_to
000977,10000025,belong_to
000983,10000025,belong_to
000997,10000025,belong_to
000998,10000025,belong_to
000999,10000025,belong_to
001979,10000025,belong_to
002001,10000025,belong_to
002007,10000025,belong_to
002008,10000025,belong_to
002010,10000025,belong_to
002013,10000025,belong_to
002019,10000025,belong_to
002024,10000025,belong_to
002027,10000025,belong_to
002032,10000025,belong_to
002038,10000025,belong_to
002044,10000025,belong_to
002049,10000025,belong_to
002050,10000025,belong_to
002065,10000025,belong_to
002074,10000025,belong_to
002078,10000025,belong_to
002081,10000025,belong_to
002085,10000025,belong_to
002092,10000025,belong_to
002110,10000025,belong_to
002127,10000025,belong_to
002129,10000025,belong_to
002142,10000025,belong_to
002146,10000025,belong_to
002152,10000025,belong_to
002153,10000025,belong_to
002174,10000025,belong_to
002179,10000025,belong_to
002180,10000025,belong_to
002195,10000025,belong_to
002202,10000025,belong_to
002217,10000025,belong_to
002221,10000025,belong_to
002223,10000025,belong_to
002230,10000025,belong_to
002236,10000025,belong_to
002241,10000025,belong_to
002268,10000025,belong_to
002271,10000025,belong_to
002281,10000025,belong_to
002294,10000025,belong_to
002299,10000025,belong_to
002304,10000025,belong_to
002311,10000025,belong_to
002340,10000025,belong_to
002352,10000025,belong_to
002353,10000025,belong_to
002371,10000025,belong_to
002372,10000025,belong_to
002373,10000025,belong_to
002385,10000025,belong_to
002399,10000025,belong_to
002405,10000025,belong_to
002410,10000025,belong_to
002415,10000025,belong_to
002422,10000025,belong_to
002424,10000025,belong_to
002439,10000025,belong_to
002456,10000025,belong_to
002460,10000025,belong_to
002465,10000025,belong_to
002466,10000025,belong_to
002470,10000025,belong_to
002475,10000025,belong_to
002493,10000025,belong_to
002500,10000025,belong_to
002506,10000025,belong_to
002508,10000025,belong_to
002555,10000025,belong_to
002558,10000025,belong_to
002563,10000025,belong_to
002572,10000025,belong_to
002583,10000025,belong_to
002594,10000025,belong_to
002601,10000025,belong_to
002603,10000025,belong_to
002624,10000025,belong_to
002640,10000025,belong_to
002673,10000025,belong_to
002701,10000025,belong_to
002714,10000025,belong_to
002736,10000025,belong_to
002745,10000025,belong_to
002773,10000025,belong_to
002797,10000025,belong_to
002812,10000025,belong_to
002916,10000025,belong_to
002926,10000025,belong_to
300001,10000025,belong_to
300003,10000025,belong_to
300015,10000025,belong_to
300017,10000025,belong_to
300024,10000025,belong_to
300033,10000025,belong_to
300059,10000025,belong_to
300070,10000025,belong_to
300072,10000025,belong_to
300122,10000025,belong_to
300124,10000025,belong_to
300136,10000025,belong_to
300142,10000025,belong_to
300144,10000025,belong_to
300251,10000025,belong_to
300296,10000025,belong_to
300347,10000025,belong_to
300408,10000025,belong_to
300413,10000025,belong_to
300433,10000025,belong_to
300450,10000025,belong_to
300498,10000025,belong_to
300601,10000025,belong_to
300628,10000025,belong_to
300676,10000025,belong_to
300750,10000025,belong_to
300760,10000025,belong_to
600000,10000025,belong_to
600004,10000025,belong_to
600008,10000025,belong_to
600009,10000025,belong_to
600010,10000025,belong_to
600011,10000025,belong_to
600015,10000025,belong_to
600016,10000025,belong_to
600018,10000025,belong_to
600019,10000025,belong_to
600023,10000025,belong_to
600026,10000025,belong_to
600027,10000025,belong_to
600028,10000025,belong_to
600029,10000025,belong_to
600030,10000025,belong_to
600031,10000025,belong_to
600036,10000025,belong_to
600038,10000025,belong_to
600048,10000025,belong_to
600050,10000025,belong_to
600056,10000025,belong_to
600060,10000025,belong_to
600061,10000025,belong_to
600062,10000025,belong_to
600066,10000025,belong_to
600068,10000025,belong_to
600079,10000025,belong_to
600085,10000025,belong_to
600089,10000025,belong_to
600104,10000025,belong_to
600109,10000025,belong_to
600111,10000025,belong_to
600115,10000025,belong_to
600118,10000025,belong_to
600153,10000025,belong_to
600160,10000025,belong_to
600161,10000025,belong_to
600167,10000025,belong_to
600176,10000025,belong_to
600177,10000025,belong_to
600183,10000025,belong_to
600188,10000025,belong_to
600196,10000025,belong_to
600201,10000025,belong_to
600208,10000025,belong_to
600256,10000025,belong_to
600258,10000025,belong_to
600260,10000025,belong_to
600271,10000025,belong_to
600276,10000025,belong_to
600282,10000025,belong_to
600291,10000025,belong_to
600297,10000025,belong_to
600298,10000025,belong_to
600315,10000025,belong_to
600332,10000025,belong_to
600340,10000025,belong_to
600346,10000025,belong_to
600348,10000025,belong_to
600352,10000025,belong_to
600362,10000025,belong_to
600372,10000025,belong_to
600373,10000025,belong_to
600376,10000025,belong_to
600380,10000025,belong_to
600383,10000025,belong_to
600392,10000025,belong_to
600398,10000025,belong_to
600406,10000025,belong_to
600409,10000025,belong_to
600415,10000025,belong_to
600426,10000025,belong_to
600436,10000025,belong_to
600438,10000025,belong_to
600460,10000025,belong_to
600466,10000025,belong_to
600482,10000025,belong_to
600486,10000025,belong_to
600487,10000025,belong_to
600489,10000025,belong_to
600497,10000025,belong_to
600498,10000025,belong_to
600500,10000025,belong_to
600511,10000025,belong_to
600516,10000025,belong_to
600518,10000025,belong_to
600519,10000025,belong_to
600521,10000025,belong_to
600522,10000025,belong_to
600528,10000025,belong_to
600535,10000025,belong_to
600547,10000025,belong_to
600549,10000025,belong_to
600566,10000025,belong_to
600567,10000025,belong_to
600570,10000025,belong_to
600572,10000025,belong_to
600582,10000025,belong_to
600583,10000025,belong_to
600584,10000025,belong_to
600585,10000025,belong_to
600588,10000025,belong_to
600598,10000025,belong_to
600600,10000025,belong_to
600606,10000025,belong_to
600637,10000025,belong_to
600642,10000025,belong_to
600643,10000025,belong_to
600648,10000025,belong_to
600655,10000025,belong_to
600660,10000025,belong_to
600673,10000025,belong_to
600674,10000025,belong_to
600688,10000025,belong_to
600690,10000025,belong_to
600699,10000025,belong_to
600703,10000025,belong_to
600705,10000025,belong_to
600717,10000025,belong_to
600737,10000025,belong_to
600739,10000025,belong_to
600741,10000025,belong_to
600754,10000025,belong_to
600760,10000025,belong_to
600777,10000025,belong_to
600779,10000025,belong_to
600782,10000025,belong_to
600795,10000025,belong_to
600801,10000025,belong_to
600808,10000025,belong_to
600809,10000025,belong_to
600816,10000025,belong_to
600820,10000025,belong_to
600835,10000025,belong_to
600837,10000025,belong_to
600863,10000025,belong_to
600867,10000025,belong_to
600872,10000025,belong_to
600875,10000025,belong_to
600879,10000025,belong_to
600884,10000025,belong_to
600885,10000025,belong_to
600886,10000025,belong_to
600887,10000025,belong_to
600893,10000025,belong_to
600900,10000025,belong_to
600909,10000025,belong_to
600919,10000025,belong_to
600926,10000025,belong_to
600958,10000025,belong_to
600967,10000025,belong_to
600977,10000025,belong_to
600998,10000025,belong_to
600999,10000025,belong_to
601000,10000025,belong_to
601006,10000025,belong_to
601009,10000025,belong_to
601012,10000025,belong_to
601021,10000025,belong_to
601088,10000025,belong_to
601098,10000025,belong_to
601099,10000025,belong_to
601100,10000025,belong_to
601108,10000025,belong_to
601111,10000025,belong_to
601117,10000025,belong_to
601138,10000025,belong_to
601155,10000025,belong_to
601166,10000025,belong_to
601168,10000025,belong_to
601169,10000025,belong_to
601186,10000025,belong_to
601198,10000025,belong_to
601211,10000025,belong_to
601225,10000025,belong_to
601229,10000025,belong_to
601233,10000025,belong_to
601238,10000025,belong_to
601288,10000025,belong_to
601318,10000025,belong_to
601328,10000025,belong_to
601333,10000025,belong_to
601336,10000025,belong_to
601360,10000025,belong_to
601377,10000025,belong_to
601398,10000025,belong_to
601555,10000025,belong_to
601600,10000025,belong_to
601601,10000025,belong_to
601607,10000025,belong_to
601618,10000025,belong_to
601628,10000025,belong_to
601668,10000025,belong_to
601669,10000025,belong_to
601688,10000025,belong_to
601699,10000025,belong_to
601727,10000025,belong_to
601766,10000025,belong_to
601788,10000025,belong_to
601800,10000025,belong_to
601801,10000025,belong_to
601818,10000025,belong_to
601857,10000025,belong_to
601866,10000025,belong_to
601877,10000025,belong_to
601880,10000025,belong_to
601888,10000025,belong_to
601899,10000025,belong_to
601901,10000025,belong_to
601919,10000025,belong_to
601933,10000025,belong_to
601939,10000025,belong_to
601958,10000025,belong_to
601966,10000025,belong_to
601985,10000025,belong_to
601988,10000025,belong_to
601989,10000025,belong_to
601992,10000025,belong_to
601997,10000025,belong_to
601998,10000025,belong_to
603019,10000025,belong_to
603077,10000025,belong_to
603288,10000025,belong_to
603369,10000025,belong_to
603589,10000025,belong_to
603799,10000025,belong_to
603833,10000025,belong_to
603858,10000025,belong_to
603883,10000025,belong_to
603885,10000025,belong_to
603899,10000025,belong_to
603993,10000025,belong_to
000423,10000026,belong_to
000538,10000026,belong_to
000615,10000026,belong_to
000710,10000026,belong_to
000919,10000026,belong_to
000963,10000026,belong_to
002381,10000026,belong_to
300009,10000026,belong_to
300015,10000026,belong_to
300238,10000026,belong_to
300314,10000026,belong_to
300329,10000026,belong_to
300676,10000026,belong_to
600085,10000026,belong_to
600196,10000026,belong_to
600276,10000026,belong_to
600511,10000026,belong_to
600624,10000026,belong_to
600682,10000026,belong_to
600763,10000026,belong_to
600887,10000026,belong_to
601567,10000026,belong_to
601607,10000026,belong_to
603233,10000026,belong_to
603259,10000026,belong_to
000910,10000027,belong_to
000968,10000027,belong_to
002003,10000027,belong_to
002016,10000027,belong_to
002126,10000027,belong_to
002242,10000027,belong_to
002372,10000027,belong_to
002677,10000027,belong_to
002878,10000027,belong_to
300047,10000027,belong_to
300329,10000027,belong_to
600511,10000027,belong_to
600582,10000027,belong_to
600790,10000027,belong_to
